P025032	PopGte5y_NotLivPMSA2000_DiffHs95_PRico95_InPMSA95_CentCity	Population 5 years and over: Not living in an MSA/PMSA in 2000: Different house in 1995: In Puerto Rico in 1995: In an MSA/PMSA in 1995: Central city
P025033	PopGte5y_NotLivPMSA2000_DiffHs95_PRico95_InPMSA95_RemPMSA	Population 5 years and over: Not living in an MSA/PMSA in 2000: Different house in 1995: In Puerto Rico in 1995: In an MSA/PMSA in 1995: Remainder of MSA/PMSA
P025034	PopGte5y_NotLivPMSA2000_DiffHs95_PRico95_NotPMSA95	Population 5 years and over: Not living in an MSA/PMSA in 2000: Different house in 1995: In Puerto Rico in 1995: Not in an MSA/PMSA in 1995
P025035	PopGte5y_NotLivPMSA2000_DiffHs95_Else95	Population 5 years and over: Not living in an MSA/PMSA in 2000: Different house in 1995: Elsewhere in 1995
P026001	WrkrsGte16y_Tot	Workers 16 years and over: Total:
P026002	WrkrsGte16y_WrkdStRes	Workers 16 years and over: Worked in state of residence:
P026003	WrkrsGte16y_WrkdStRes_WrkdCntyRes	Workers 16 years and over: Worked in state of residence: Worked in county of residence
P026004	WrkrsGte16y_WrkdStRes_WrkdOutCntyRes	Workers 16 years and over: Worked in state of residence: Worked outside county of residence
P026005	WrkrsGte16y_WrkdOutStRes	Workers 16 years and over: Worked outside state of residence
P027001	WrkrsGte16y_Tot	Workers 16 years and over: Total:
P027002	WrkrsGte16y_LivPlace	Workers 16 years and over: Living in a place:
P027003	WrkrsGte16y_LivPlace_WrkdPlaceRes	Workers 16 years and over: Living in a place: Worked in place of residence
P027004	WrkrsGte16y_LivPlace_WrkdOutPlaceRes	Workers 16 years and over: Living in a place: Worked outside place of residence
P027005	WrkrsGte16y_NotLivPlace	Workers 16 years and over: Not living in a place
P028001	WrkrsGte16y_Tot	Workers 16 years and over: Total:
P028002	WrkrsGte16y_LivPMSA	Workers 16 years and over: Living in an MSA/PMSA:
P028003	WrkrsGte16y_LivPMSA_LivCentCity	Workers 16 years and over: Living in an MSA/PMSA: Living in a central city:
P028004	WrkrsGte16y_LivPMSA_LivCentCity_WrkdPMSAres	Workers 16 years and over: Living in an MSA/PMSA: Living in a central city: Worked in MSA/PMSA of residence:
P028005	WrkrsGte16y_LivPMSA_LivCentCity_WrkdPMSAres_CentCity	Workers 16 years and over: Living in an MSA/PMSA: Living in a central city: Worked in MSA/PMSA of residence: Central city
P028006	WrkrsGte16y_LivPMSA_LivCentCity_WrkdPMSAres_RemThisPMSA	Workers 16 years and over: Living in an MSA/PMSA: Living in a central city: Worked in MSA/PMSA of residence: Remainder of this MSA/PMSA
P028007	WrkrsGte16y_LivPMSA_LivCentCity_WrkdOutPMSAres	Workers 16 years and over: Living in an MSA/PMSA: Living in a central city: Worked outside MSA/PMSA of residence:
P028008	WrkrsGte16y_LivPMSA_LivCentCity_WrkdOutPMSAres_WrkdDiffPMSA	Workers 16 years and over: Living in an MSA/PMSA: Living in a central city: Worked outside MSA/PMSA of residence: Worked in a different MSA/PMSA:
P028009	WrkrsGte16y_LivPMSA_LivCentCity_WrkdOutPMSAres_WrkdDiffPMSA_C_000	Workers 16 years and over: Living in an MSA/PMSA: Living in a central city: Worked outside MSA/PMSA of residence: Worked in a different MSA/PMSA: Central city
P028010	WrkrsGte16y_LivPMSA_LivCentCity_WrkdOutPMSAres_WrkdDiffPMSA_R_001	Workers 16 years and over: Living in an MSA/PMSA: Living in a central city: Worked outside MSA/PMSA of residence: Worked in a different MSA/PMSA: Remainder of different MSA/PMSA
P028011	WrkrsGte16y_LivPMSA_LivCentCity_WrkdOutPMSAres_WrkdOutAnyPMSA	Workers 16 years and over: Living in an MSA/PMSA: Living in a central city: Worked outside MSA/PMSA of residence: Worked outside any MSA/PMSA
P028012	WrkrsGte16y_LivPMSA_LivRemPMSA	Workers 16 years and over: Living in an MSA/PMSA: Living in remainder of an MSA/PMSA:
P028013	WrkrsGte16y_LivPMSA_LivRemPMSA_WrkdPMSAres	Workers 16 years and over: Living in an MSA/PMSA: Living in remainder of an MSA/PMSA: Worked in MSA/PMSA of residence:
P028014	WrkrsGte16y_LivPMSA_LivRemPMSA_WrkdPMSAres_CentCity	Workers 16 years and over: Living in an MSA/PMSA: Living in remainder of an MSA/PMSA: Worked in MSA/PMSA of residence: Central city
P028015	WrkrsGte16y_LivPMSA_LivRemPMSA_WrkdPMSAres_RemThisPMSA	Workers 16 years and over: Living in an MSA/PMSA: Living in remainder of an MSA/PMSA: Worked in MSA/PMSA of residence: Remainder of this MSA/PMSA
P028016	WrkrsGte16y_LivPMSA_LivRemPMSA_WrkdOutPMSAres	Workers 16 years and over: Living in an MSA/PMSA: Living in remainder of an MSA/PMSA: Worked outside MSA/PMSA of residence:
P028017	WrkrsGte16y_LivPMSA_LivRemPMSA_WrkdOutPMSAres_WrkdDiffPMSA	Workers 16 years and over: Living in an MSA/PMSA: Living in remainder of an MSA/PMSA: Worked outside MSA/PMSA of residence: Worked in a different MSA/PMSA:
P028018	WrkrsGte16y_LivPMSA_LivRemPMSA_WrkdOutPMSAres_WrkdDiffPMSA_Ce_002	Workers 16 years and over: Living in an MSA/PMSA: Living in remainder of an MSA/PMSA: Worked outside MSA/PMSA of residence: Worked in a different MSA/PMSA: Central city
P028019	WrkrsGte16y_LivPMSA_LivRemPMSA_WrkdOutPMSAres_WrkdDiffPMSA_Re_003	Workers 16 years and over: Living in an MSA/PMSA: Living in remainder of an MSA/PMSA: Worked outside MSA/PMSA of residence: Worked in a different MSA/PMSA: Remainder of different MSA/PMSA
P028020	WrkrsGte16y_LivPMSA_LivRemPMSA_WrkdOutPMSAres_WrkdOutAnyPMSA	Workers 16 years and over: Living in an MSA/PMSA: Living in remainder of an MSA/PMSA: Worked outside MSA/PMSA of residence: Worked outside any MSA/PMSA
P028021	WrkrsGte16y_NotLivPMSA	Workers 16 years and over: Not living in an MSA/PMSA:
P028022	WrkrsGte16y_NotLivPMSA_WrkdPMSA	Workers 16 years and over: Not living in an MSA/PMSA: Worked in an MSA/PMSA:
P028023	WrkrsGte16y_NotLivPMSA_WrkdPMSA_CentCity	Workers 16 years and over: Not living in an MSA/PMSA: Worked in an MSA/PMSA: Central city
P028024	WrkrsGte16y_NotLivPMSA_WrkdPMSA_RemPMSA	Workers 16 years and over: Not living in an MSA/PMSA: Worked in an MSA/PMSA: Remainder of MSA/PMSA
P028025	WrkrsGte16y_NotLivPMSA_WrkdOutAnyPMSA	Workers 16 years and over: Not living in an MSA/PMSA: Worked outside any MSA/PMSA
P029001	WrkrsGte16y_Tot	Workers 16 years and over: Total:
P029002	WrkrsGte16y_Liv12SelSt	Workers 16 years and over: Living in the 12 selected states:
P029003	WrkrsGte16y_Liv12SelSt_WrkdMinCivDivRes	Workers 16 years and over: Living in the 12 selected states: Worked in minor civil division of residence
P029004	WrkrsGte16y_Liv12SelSt_WrkdOutMinCivDivRes	Workers 16 years and over: Living in the 12 selected states: Worked outside minor civil division of residence
P029005	WrkrsGte16y_NotLiv12SelSt	Workers 16 years and over: Not living in the 12 selected states
P030001	WrkrsGte16y_Tot	Workers 16 years and over: Total:
P030002	WrkrsGte16y_CarTrckVan	Workers 16 years and over: Car, truck, or van:
P030003	WrkrsGte16y_CarTrckVan_DrvAln	Workers 16 years and over: Car, truck, or van: Drove alone
P030004	WrkrsGte16y_CarTrckVan_Carpool	Workers 16 years and over: Car, truck, or van: Carpooled
P030005	WrkrsGte16y_PubTrans	Workers 16 years and over: Public transportation:
P030006	WrkrsGte16y_PubTrans_BusTrlly	Workers 16 years and over: Public transportation: Bus or trolley bus
P030007	WrkrsGte16y_PubTrans_StrtcarTrolley	Workers 16 years and over: Public transportation: Streetcar or trolley car (público in Puerto Rico)
P030008	WrkrsGte16y_PubTrans_SubwayElev	Workers 16 years and over: Public transportation: Subway or elevated
P030009	WrkrsGte16y_PubTrans_RR	Workers 16 years and over: Public transportation: Railroad
P030010	WrkrsGte16y_PubTrans_Ferry	Workers 16 years and over: Public transportation: Ferryboat
P030011	WrkrsGte16y_PubTrans_Taxi	Workers 16 years and over: Public transportation: Taxicab
P030012	WrkrsGte16y_MotCycle	Workers 16 years and over: Motorcycle
P030013	WrkrsGte16y_Bike	Workers 16 years and over: Bicycle
P030014	WrkrsGte16y_Walked	Workers 16 years and over: Walked
P030015	WrkrsGte16y_OthMeans	Workers 16 years and over: Other means
P030016	WrkrsGte16y_WrkdAtHome	Workers 16 years and over: Worked at home
P031001	WrkrsGte16y_Tot	Workers 16 years and over: Total:
P031002	WrkrsGte16y_DNWorkHome	Workers 16 years and over: Did not work at home:
P031003	WrkrsGte16y_DNWorkHome_Lt5min	Workers 16 years and over: Did not work at home: Less than 5 minutes
P031004	WrkrsGte16y_DNWorkHome_5to9min	Workers 16 years and over: Did not work at home: 5 to 9 minutes
P031005	WrkrsGte16y_DNWorkHome_10to14min	Workers 16 years and over: Did not work at home: 10 to 14 minutes
P031006	WrkrsGte16y_DNWorkHome_15to19min	Workers 16 years and over: Did not work at home: 15 to 19 minutes
P031007	WrkrsGte16y_DNWorkHome_20to24min	Workers 16 years and over: Did not work at home: 20 to 24 minutes
P031008	WrkrsGte16y_DNWorkHome_25to29min	Workers 16 years and over: Did not work at home: 25 to 29 minutes
P031009	WrkrsGte16y_DNWorkHome_30to34min	Workers 16 years and over: Did not work at home: 30 to 34 minutes
P031010	WrkrsGte16y_DNWorkHome_35to39min	Workers 16 years and over: Did not work at home: 35 to 39 minutes
P031011	WrkrsGte16y_DNWorkHome_40to44min	Workers 16 years and over: Did not work at home: 40 to 44 minutes
P031012	WrkrsGte16y_DNWorkHome_45to59min	Workers 16 years and over: Did not work at home: 45 to 59 minutes
P031013	WrkrsGte16y_DNWorkHome_60to89min	Workers 16 years and over: Did not work at home: 60 to 89 minutes
P031014	WrkrsGte16y_DNWorkHome_Gte90min	Workers 16 years and over: Did not work at home: 90 or more minutes
P031015	WrkrsGte16y_WrkdAtHome	Workers 16 years and over: Worked at home
P032001	WrkrsGte16yDidNotWorkHome_Tot	Workers 16 years and over who did not work at home: Total:
P032002	WrkrsGte16yDidNotWorkHome_Lt30min	Workers 16 years and over who did not work at home: Less than 30 minutes:
P032003	WrkrsGte16yDidNotWorkHome_Lt30min_PubTrans	Workers 16 years and over who did not work at home: Less than 30 minutes: Public transportation
P032004	WrkrsGte16yDidNotWorkHome_Lt30min_OthMeans	Workers 16 years and over who did not work at home: Less than 30 minutes: Other means
P032005	WrkrsGte16yDidNotWorkHome_30to44min	Workers 16 years and over who did not work at home: 30 to 44 minutes:
P032006	WrkrsGte16yDidNotWorkHome_30to44min_PubTrans	Workers 16 years and over who did not work at home: 30 to 44 minutes: Public transportation
P032007	WrkrsGte16yDidNotWorkHome_30to44min_OthMeans	Workers 16 years and over who did not work at home: 30 to 44 minutes: Other means
P032008	WrkrsGte16yDidNotWorkHome_45to59min	Workers 16 years and over who did not work at home: 45 to 59 minutes:
P032009	WrkrsGte16yDidNotWorkHome_45to59min_PubTrans	Workers 16 years and over who did not work at home: 45 to 59 minutes: Public transportation
P032010	WrkrsGte16yDidNotWorkHome_45to59min_OthMeans	Workers 16 years and over who did not work at home: 45 to 59 minutes: Other means
P032011	WrkrsGte16yDidNotWorkHome_Gte60min	Workers 16 years and over who did not work at home: 60 or more minutes:
P032012	WrkrsGte16yDidNotWorkHome_Gte60min_PubTrans	Workers 16 years and over who did not work at home: 60 or more minutes: Public transportation
P032013	WrkrsGte16yDidNotWorkHome_Gte60min_OthMeans	Workers 16 years and over who did not work at home: 60 or more minutes: Other means
P033001	WrkrsGte16yDidNotWorkHome_AggTravTimeWork	Workers 16 years and over who did not work at home: Aggregate travel time to work (in minutes):
P033002	WrkrsGte16yDidNotWorkHome_Lt30min	Workers 16 years and over who did not work at home: Less than 30 minutes:
P033003	WrkrsGte16yDidNotWorkHome_Lt30min_PubTrans	Workers 16 years and over who did not work at home: Less than 30 minutes: Public transportation
P033004	WrkrsGte16yDidNotWorkHome_Lt30min_OthMeans	Workers 16 years and over who did not work at home: Less than 30 minutes: Other means
P033005	WrkrsGte16yDidNotWorkHome_30to44min	Workers 16 years and over who did not work at home: 30 to 44 minutes:
P033006	WrkrsGte16yDidNotWorkHome_30to44min_PubTrans	Workers 16 years and over who did not work at home: 30 to 44 minutes: Public transportation
P033007	WrkrsGte16yDidNotWorkHome_30to44min_OthMeans	Workers 16 years and over who did not work at home: 30 to 44 minutes: Other means
P033008	WrkrsGte16yDidNotWorkHome_45to59min	Workers 16 years and over who did not work at home: 45 to 59 minutes:
P033009	WrkrsGte16yDidNotWorkHome_45to59min_PubTrans	Workers 16 years and over who did not work at home: 45 to 59 minutes: Public transportation
P033010	WrkrsGte16yDidNotWorkHome_45to59min_OthMeans	Workers 16 years and over who did not work at home: 45 to 59 minutes: Other means
P033011	WrkrsGte16yDidNotWorkHome_Gte60min	Workers 16 years and over who did not work at home: 60 or more minutes:
P033012	WrkrsGte16yDidNotWorkHome_Gte60min_PubTrans	Workers 16 years and over who did not work at home: 60 or more minutes: Public transportation
P033013	WrkrsGte16yDidNotWorkHome_Gte60min_OthMeans	Workers 16 years and over who did not work at home: 60 or more minutes: Other means
P034001	WrkrsGte16y_Tot	Workers 16 years and over: Total:
P034002	WrkrsGte16y_DNWorkHome	Workers 16 years and over: Did not work at home:
P034003	WrkrsGte16y_DNWorkHome_12AMto5AM	Workers 16 years and over: Did not work at home: 12:00 a.m. to 4:59 a.m.
P034004	WrkrsGte16y_DNWorkHome_5AMto6AM	Workers 16 years and over: Did not work at home: 5:00 a.m. to 5:29 a.m.
P034005	WrkrsGte16y_DNWorkHome_5AMto6AM	Workers 16 years and over: Did not work at home: 5:30 a.m. to 5:59 a.m.
P034006	WrkrsGte16y_DNWorkHome_6AMto7AM	Workers 16 years and over: Did not work at home: 6:00 a.m. to 6:29 a.m.
P034007	WrkrsGte16y_DNWorkHome_6AMto7AM	Workers 16 years and over: Did not work at home: 6:30 a.m. to 6:59 a.m.
P034008	WrkrsGte16y_DNWorkHome_7AMto8AM	Workers 16 years and over: Did not work at home: 7:00 a.m. to 7:29 a.m.
P034009	WrkrsGte16y_DNWorkHome_7AMto8AM	Workers 16 years and over: Did not work at home: 7:30 a.m. to 7:59 a.m.
P034010	WrkrsGte16y_DNWorkHome_8AMto9AM	Workers 16 years and over: Did not work at home: 8:00 a.m. to 8:29 a.m.
P034011	WrkrsGte16y_DNWorkHome_8AMto9AM	Workers 16 years and over: Did not work at home: 8:30 a.m. to 8:59 a.m.
P034012	WrkrsGte16y_DNWorkHome_9AMto10AM	Workers 16 years and over: Did not work at home: 9:00 a.m. to 9:59 a.m.
P034013	WrkrsGte16y_DNWorkHome_10AMto11AM	Workers 16 years and over: Did not work at home: 10:00 a.m. to 10:59 a.m.
P034014	WrkrsGte16y_DNWorkHome_11AMto12AM	Workers 16 years and over: Did not work at home: 11:00 a.m. to 11:59 a.m.
P034015	WrkrsGte16y_DNWorkHome_12PMto4PM	Workers 16 years and over: Did not work at home: 12:00 p.m. to 3:59 p.m.
P034016	WrkrsGte16y_DNWorkHome_4PMto12PM	Workers 16 years and over: Did not work at home: 4:00 p.m. to 11:59 p.m.
P034017	WrkrsGte16y_WrkdAtHome	Workers 16 years and over: Worked at home
P035001	WrkrsGte16y_Tot	Workers 16 years and over: Total:
P035002	WrkrsGte16y_CarTrckVan	Workers 16 years and over: Car, truck, or van:
P035003	WrkrsGte16y_CarTrckVan_DrvAln	Workers 16 years and over: Car, truck, or van: Drove alone
P035004	WrkrsGte16y_CarTrckVan_Carpool	Workers 16 years and over: Car, truck, or van: Carpooled:
P035005	WrkrsGte16y_CarTrckVan_Carpool_2pCarPool	Workers 16 years and over: Car, truck, or van: Carpooled: In 2-person carpool
P035006	WrkrsGte16y_CarTrckVan_Carpool_3pCarPool	Workers 16 years and over: Car, truck, or van: Carpooled: In 3-person carpool
P035007	WrkrsGte16y_CarTrckVan_Carpool_4pCarPool	Workers 16 years and over: Car, truck, or van: Carpooled: In 4-person carpool
P035008	WrkrsGte16y_CarTrckVan_Carpool_5or6pCarPool	Workers 16 years and over: Car, truck, or van: Carpooled: In 5- or 6-person carpool
P035009	WrkrsGte16y_CarTrckVan_Carpool_Gte7pCarPool	Workers 16 years and over: Car, truck, or van: Carpooled: In 7-or-more-person carpool
P035010	WrkrsGte16y_OthMeansWrkHome	Workers 16 years and over: Other means (including those who worked at home)
P036001	PopGte3y_Tot	Population 3 years and over: Total:
P036002	PopGte3y_Mle	Population 3 years and over: Male:
P036003	PopGte3y_Mle_ErldNursPre	Population 3 years and over: Male: Enrolled in nursery school, preschool:
P036004	PopGte3y_Mle_ErldNursPre_PubSchl	Population 3 years and over: Male: Enrolled in nursery school, preschool: Public school
P036005	PopGte3y_Mle_ErldNursPre_PrivSchl	Population 3 years and over: Male: Enrolled in nursery school, preschool: Private school
P036006	PopGte3y_Mle_ErldKind	Population 3 years and over: Male: Enrolled in kindergarten:
P036007	PopGte3y_Mle_ErldKind_PubSchl	Population 3 years and over: Male: Enrolled in kindergarten: Public school
P036008	PopGte3y_Mle_ErldKind_PrivSchl	Population 3 years and over: Male: Enrolled in kindergarten: Private school
P036009	PopGte3y_Mle_Erld1to4Gr	Population 3 years and over: Male: Enrolled in grade 1 to grade 4:
P036010	PopGte3y_Mle_Erld1to4Gr_PubSchl	Population 3 years and over: Male: Enrolled in grade 1 to grade 4: Public school
P036011	PopGte3y_Mle_Erld1to4Gr_PrivSchl	Population 3 years and over: Male: Enrolled in grade 1 to grade 4: Private school
P036012	PopGte3y_Mle_Erld5to8Gr	Population 3 years and over: Male: Enrolled in grade 5 to grade 8:
P036013	PopGte3y_Mle_Erld5to8Gr_PubSchl	Population 3 years and over: Male: Enrolled in grade 5 to grade 8: Public school
P036014	PopGte3y_Mle_Erld5to8Gr_PrivSchl	Population 3 years and over: Male: Enrolled in grade 5 to grade 8: Private school
P036015	PopGte3y_Mle_Erld9to12Gr	Population 3 years and over: Male: Enrolled in grade 9 to grade 12:
P036016	PopGte3y_Mle_Erld9to12Gr_PubSchl	Population 3 years and over: Male: Enrolled in grade 9 to grade 12: Public school
P036017	PopGte3y_Mle_Erld9to12Gr_PrivSchl	Population 3 years and over: Male: Enrolled in grade 9 to grade 12: Private school
P036018	PopGte3y_Mle_ErldCollUnd	Population 3 years and over: Male: Enrolled in college, undergraduate years:
P036019	PopGte3y_Mle_ErldCollUnd_PubSchl	Population 3 years and over: Male: Enrolled in college, undergraduate years: Public school
P036020	PopGte3y_Mle_ErldCollUnd_PrivSchl	Population 3 years and over: Male: Enrolled in college, undergraduate years: Private school
P036021	PopGte3y_Mle_ErldGradProf	Population 3 years and over: Male: Enrolled in graduate or professional school:
P036022	PopGte3y_Mle_ErldGradProf_PubSchl	Population 3 years and over: Male: Enrolled in graduate or professional school: Public school
P036023	PopGte3y_Mle_ErldGradProf_PrivSchl	Population 3 years and over: Male: Enrolled in graduate or professional school: Private school
P036024	PopGte3y_Mle_NotEnrldSchl	Population 3 years and over: Male: Not enrolled in school
P036025	PopGte3y_Fem	Population 3 years and over: Female:
P036026	PopGte3y_Fem_ErldNursPre	Population 3 years and over: Female: Enrolled in nursery school, preschool:
P036027	PopGte3y_Fem_ErldNursPre_PubSchl	Population 3 years and over: Female: Enrolled in nursery school, preschool: Public school
P036028	PopGte3y_Fem_ErldNursPre_PrivSchl	Population 3 years and over: Female: Enrolled in nursery school, preschool: Private school
P036029	PopGte3y_Fem_ErldKind	Population 3 years and over: Female: Enrolled in kindergarten:
P036030	PopGte3y_Fem_ErldKind_PubSchl	Population 3 years and over: Female: Enrolled in kindergarten: Public school
P036031	PopGte3y_Fem_ErldKind_PrivSchl	Population 3 years and over: Female: Enrolled in kindergarten: Private school
P036032	PopGte3y_Fem_Erld1to4Gr	Population 3 years and over: Female: Enrolled in grade 1 to grade 4:
P036033	PopGte3y_Fem_Erld1to4Gr_PubSchl	Population 3 years and over: Female: Enrolled in grade 1 to grade 4: Public school
P036034	PopGte3y_Fem_Erld1to4Gr_PrivSchl	Population 3 years and over: Female: Enrolled in grade 1 to grade 4: Private school
P036035	PopGte3y_Fem_Erld5to8Gr	Population 3 years and over: Female: Enrolled in grade 5 to grade 8:
P036036	PopGte3y_Fem_Erld5to8Gr_PubSchl	Population 3 years and over: Female: Enrolled in grade 5 to grade 8: Public school
P036037	PopGte3y_Fem_Erld5to8Gr_PrivSchl	Population 3 years and over: Female: Enrolled in grade 5 to grade 8: Private school
P036038	PopGte3y_Fem_Erld9to12Gr	Population 3 years and over: Female: Enrolled in grade 9 to grade 12:
P036039	PopGte3y_Fem_Erld9to12Gr_PubSchl	Population 3 years and over: Female: Enrolled in grade 9 to grade 12: Public school
P036040	PopGte3y_Fem_Erld9to12Gr_PrivSchl	Population 3 years and over: Female: Enrolled in grade 9 to grade 12: Private school
P036041	PopGte3y_Fem_ErldCollUnd	Population 3 years and over: Female: Enrolled in college, undergraduate years:
P036042	PopGte3y_Fem_ErldCollUnd_PubSchl	Population 3 years and over: Female: Enrolled in college, undergraduate years: Public school
P036043	PopGte3y_Fem_ErldCollUnd_PrivSchl	Population 3 years and over: Female: Enrolled in college, undergraduate years: Private school
P036044	PopGte3y_Fem_ErldGradProf	Population 3 years and over: Female: Enrolled in graduate or professional school:
P036045	PopGte3y_Fem_ErldGradProf_PubSchl	Population 3 years and over: Female: Enrolled in graduate or professional school: Public school
P036046	PopGte3y_Fem_ErldGradProf_PrivSchl	Population 3 years and over: Female: Enrolled in graduate or professional school: Private school
P036047	PopGte3y_Fem_NotEnrldSchl	Population 3 years and over: Female: Not enrolled in school
P037001	PopGte25y_Tot	Population 25 years and over: Total:
P037002	PopGte25y_Mle	Population 25 years and over: Male:
P037003	PopGte25y_Mle_NoSchlComp	Population 25 years and over: Male: No schooling completed
P037004	PopGte25y_Mle_Nursto4thGr	Population 25 years and over: Male: Nursery to 4th grade
P037005	PopGte25y_Mle_5thand6thGr	Population 25 years and over: Male: 5th and 6th grade
P037006	PopGte25y_Mle_7thand8thGr	Population 25 years and over: Male: 7th and 8th grade
P037007	PopGte25y_Mle_9thGr	Population 25 years and over: Male: 9th grade
P037008	PopGte25y_Mle_10thGr	Population 25 years and over: Male: 10th grade
P037009	PopGte25y_Mle_11thGr	Population 25 years and over: Male: 11th grade
P037010	PopGte25y_Mle_12thGrNoDip	Population 25 years and over: Male: 12th grade, no diploma
P037011	PopGte25y_Mle_HighSchGradEquiv	Population 25 years and over: Male: High school graduate (includes equivalency)
P037012	PopGte25y_Mle_SmeCollLt1y	Population 25 years and over: Male: Some college, less than 1 year
P037013	PopGte25y_Mle_SmeCollGte1yNoDeg	Population 25 years and over: Male: Some college, 1 or more years, no degree
P037014	PopGte25y_Mle_AssDeg	Population 25 years and over: Male: Associate degree
P037015	PopGte25y_Mle_BacDeg	Population 25 years and over: Male: Bachelor's degree
P037016	PopGte25y_Mle_MastDeg	Population 25 years and over: Male: Master's degree
P037017	PopGte25y_Mle_ProfDeg	Population 25 years and over: Male: Professional school degree
P037018	PopGte25y_Mle_DocDeg	Population 25 years and over: Male: Doctorate degree
P037019	PopGte25y_Fem	Population 25 years and over: Female:
P037020	PopGte25y_Fem_NoSchlComp	Population 25 years and over: Female: No schooling completed
P037021	PopGte25y_Fem_Nursto4thGr	Population 25 years and over: Female: Nursery to 4th grade
P037022	PopGte25y_Fem_5thand6thGr	Population 25 years and over: Female: 5th and 6th grade
P037023	PopGte25y_Fem_7thand8thGr	Population 25 years and over: Female: 7th and 8th grade
P037024	PopGte25y_Fem_9thGr	Population 25 years and over: Female: 9th grade
P037025	PopGte25y_Fem_10thGr	Population 25 years and over: Female: 10th grade
P037026	PopGte25y_Fem_11thGr	Population 25 years and over: Female: 11th grade
P037027	PopGte25y_Fem_12thGrNoDip	Population 25 years and over: Female: 12th grade, no diploma
P037028	PopGte25y_Fem_HighSchGradEquiv	Population 25 years and over: Female: High school graduate (includes equivalency)
P037029	PopGte25y_Fem_SmeCollLt1y	Population 25 years and over: Female: Some college, less than 1 year
P037030	PopGte25y_Fem_SmeCollGte1yNoDeg	Population 25 years and over: Female: Some college, 1 or more years, no degree
P037031	PopGte25y_Fem_AssDeg	Population 25 years and over: Female: Associate degree
P037032	PopGte25y_Fem_BacDeg	Population 25 years and over: Female: Bachelor's degree
P037033	PopGte25y_Fem_MastDeg	Population 25 years and over: Female: Master's degree
P037034	PopGte25y_Fem_ProfDeg	Population 25 years and over: Female: Professional school degree
P037035	PopGte25y_Fem_DocDeg	Population 25 years and over: Female: Doctorate degree
P038001	Pop16to19y_Tot	Population 16 to 19 years: Total:
P038002	Pop16to19y_ArmForce	Population 16 to 19 years: In Armed Forces:
P038003	Pop16to19y_ArmForce_ErldSch	Population 16 to 19 years: In Armed Forces: Enrolled in school:
P038004	Pop16to19y_ArmForce_ErldSch_HighSchGrad	Population 16 to 19 years: In Armed Forces: Enrolled in school: High school graduate
P038005	Pop16to19y_ArmForce_ErldSch_NotHighSchlGrad	Population 16 to 19 years: In Armed Forces: Enrolled in school: Not high school graduate
P038006	Pop16to19y_ArmForce_NotEnrldSchl	Population 16 to 19 years: In Armed Forces: Not enrolled in school:
P038007	Pop16to19y_ArmForce_NotEnrldSchl_HighSchGrad	Population 16 to 19 years: In Armed Forces: Not enrolled in school: High school graduate
P038008	Pop16to19y_ArmForce_NotEnrldSchl_NotHighSchlGrad	Population 16 to 19 years: In Armed Forces: Not enrolled in school: Not high school graduate
P038009	Pop16to19y_Civ	Population 16 to 19 years: Civilian:
P038010	Pop16to19y_Civ_ErldSch	Population 16 to 19 years: Civilian: Enrolled in school:
P038011	Pop16to19y_Civ_ErldSch_Empl	Population 16 to 19 years: Civilian: Enrolled in school: Employed
P038012	Pop16to19y_Civ_ErldSch_Unempl	Population 16 to 19 years: Civilian: Enrolled in school: Unemployed
P038013	Pop16to19y_Civ_ErldSch_NotLabrFor	Population 16 to 19 years: Civilian: Enrolled in school: Not in labor force
P038014	Pop16to19y_Civ_NotEnrldSchl	Population 16 to 19 years: Civilian: Not enrolled in school:
P038015	Pop16to19y_Civ_NotEnrldSchl_HighSchGrad	Population 16 to 19 years: Civilian: Not enrolled in school: High school graduate:
P038016	Pop16to19y_Civ_NotEnrldSchl_HighSchGrad_Empl	Population 16 to 19 years: Civilian: Not enrolled in school: High school graduate: Employed
P038017	Pop16to19y_Civ_NotEnrldSchl_HighSchGrad_Unempl	Population 16 to 19 years: Civilian: Not enrolled in school: High school graduate: Unemployed
P038018	Pop16to19y_Civ_NotEnrldSchl_HighSchGrad_NotLabrFor	Population 16 to 19 years: Civilian: Not enrolled in school: High school graduate: Not in labor force
P038019	Pop16to19y_Civ_NotEnrldSchl_NotHighSchlGrad	Population 16 to 19 years: Civilian: Not enrolled in school: Not high school graduate:
P038020	Pop16to19y_Civ_NotEnrldSchl_NotHighSchlGrad_Empl	Population 16 to 19 years: Civilian: Not enrolled in school: Not high school graduate: Employed
P038021	Pop16to19y_Civ_NotEnrldSchl_NotHighSchlGrad_Unempl	Population 16 to 19 years: Civilian: Not enrolled in school: Not high school graduate: Unemployed
P038022	Pop16to19y_Civ_NotEnrldSchl_NotHighSchlGrad_NotLabrFor	Population 16 to 19 years: Civilian: Not enrolled in school: Not high school graduate: Not in labor force
P039001	PopGte18y_Tot	Population 18 years and over: Total:
P039002	PopGte18y_Mle	Population 18 years and over: Male:
P039003	PopGte18y_Mle_18to64y	Population 18 years and over: Male: 18 to 64 years:
P039004	PopGte18y_Mle_18to64y_ArmForce	Population 18 years and over: Male: 18 to 64 years: In Armed Forces
P039005	PopGte18y_Mle_18to64y_Civ	Population 18 years and over: Male: 18 to 64 years: Civilian:
