P050006	12	Farmers and farm managers	(            )
P050007	12	Business and financial operations occupations:	(            )
P050008	14	Business operations specialists	(              )
P050009	14	Financial specialists	(              )
P050010	10	Professional and related occupations:	(          )
P050011	12	Computer and mathematical occupations	(            )
P050012	12	Architecture and engineering occupations:	(            )
P050013	14	Architects, surveyors, cartographers, and engineers	(              )
P050014	14	Drafters, engineering, and mapping technicians	(              )
P050015	12	Life, physical, and social science occupations	(            )
P050016	12	Community and social services occupations	(            )
P050017	12	Legal occupations	(            )
P050018	12	Education, training, and library occupations	(            )
P050019	12	Arts, design, entertainment, sports, and media occupations	(            )
P050020	12	Healthcare practitioners and technical occupations:	(            )
P050021	14	Health diagnosing and treating practitioners and technical occupations	(              )
P050022	14	Health technologists and technicians	(              )
P050023	8	Service occupations:	(        )
P050024	10	Healthcare support occupations	(          )
P050025	10	Protective service occupations:	(          )
P050026	12	Fire fighting, prevention, and law enforcement workers, including supervisors	(            )
P050027	12	Other protective service workers, including supervisors	(            )
P050028	10	Food preparation and serving related occupations	(          )
P050029	10	Building and grounds cleaning and maintenance occupations	(          )
P050030	10	Personal care and service occupations	(          )
P050031	8	Sales and office occupations:	(        )
P050032	10	Sales and related occupations	(          )
P050033	10	Office and administrative support occupations	(          )
P050034	8	Farming, fishing, and forestry occupations	(        )
P050035	8	Construction, extraction, and maintenance occupations:	(        )
P050036	10	Construction and extraction occupations:	(          )
P050037	12	Supervisors, construction and extraction workers	(            )
P050038	12	Construction trades workers	(            )
P050039	12	Extraction workers	(            )
P050040	10	Installation, maintenance, and repair occupations	(          )
P050041	8	Production, transportation, and material moving occupations:	(        )
P050042	10	Production occupations	(          )
P050043	10	Transportation and material moving occupations:	(          )
P050044	12	Supervisors, transportation and material moving workers	(            )
P050045	12	Aircraft and traffic control occupations	(            )
P050046	12	Motor vehicle operators	(            )
P050047	12	Rail, water and other transportation occupations	(            )
P050048	12	Material moving workers	(            )
P050049	6	Female:	(      )
P050050	8	Management, professional, and related occupations:	(        )
P050051	10	Management, business, and financial operations occupations:	(          )
P050052	12	Management occupations, except farmers and farm managers	(            )
P050053	12	Farmers and farm managers	(            )
P050054	12	Business and financial operations occupations:	(            )
P050055	14	Business operations specialists	(              )
P050056	14	Financial specialists	(              )
P050057	10	Professional and related occupations:	(          )
P050058	12	Computer and mathematical occupations	(            )
P050059	12	Architecture and engineering occupations:	(            )
P050060	14	Architects, surveyors, cartographers, and engineers	(              )
P050061	14	Drafters, engineering, and mapping technicians	(              )
P050062	12	Life, physical, and social science occupations	(            )
P050063	12	Community and social services occupations	(            )
P050064	12	Legal occupations	(            )
P050065	12	Education, training, and library occupations	(            )
P050066	12	Arts, design, entertainment, sports, and media occupations	(            )
P050067	12	Healthcare practitioners and technical occupations:	(            )
P050068	14	Health diagnosing and treating practitioners and technical occupations	(              )
P050069	14	Health technologists and technicians	(              )
P050070	8	Service occupations:	(        )
P050071	10	Healthcare support occupations	(          )
P050072	10	Protective service occupations:	(          )
P050073	12	Fire fighting, prevention, and law enforcement workers, including supervisors	(            )
P050074	12	Other protective service workers, including supervisors	(            )
P050075	10	Food preparation and serving related occupations	(          )
P050076	10	Building and grounds cleaning and maintenance occupations	(          )
P050077	10	Personal care and service occupations	(          )
P050078	8	Sales and office occupations:	(        )
P050079	10	Sales and related occupations	(          )
P050080	10	Office and administrative support occupations	(          )
P050081	8	Farming, fishing, and forestry occupations	(        )
P050082	8	Construction, extraction, and maintenance occupations:	(        )
P050083	10	Construction and extraction occupations:	(          )
P050084	12	Supervisors, construction and extraction workers	(            )
P050085	12	Construction trades workers	(            )
P050086	12	Extraction workers	(            )
P050087	10	Installation, maintenance, and repair occupations	(          )
P050088	8	Production, transportation, and material moving occupations:	(        )
P050089	10	Production occupations	(          )
P050090	10	Transportation and material moving occupations:	(          )
P050091	12	Supervisors, transportation and material moving workers	(            )
P050092	12	Aircraft and traffic control occupations	(            )
P050093	12	Motor vehicle operators	(            )
P050094	12	Rail, water and other transportation occupations	(            )
P050095	12	Material moving workers	(            )
P051001	0	Total:	()
P051002	6	Male:	(      )
P051003	8	All industries except agriculture, forestry, fishing and hunting, and mining:	(        )
P051004	10	Private for-profit wage and salary workers:	(          )
P051005	12	Employee of private company	(            )
P051006	12	Self-employed in own incorporated business	(            )
P051007	10	Private not-for-profit wage and salary workers	(          )
P051008	10	Local government workers	(          )
P051009	10	State government workers	(          )
P051010	10	Federal government workers	(          )
P051011	10	Self-employed workers in own not incorporated business	(          )
P051012	10	Unpaid family workers	(          )
P051013	8	Agriculture, forestry, fishing and hunting, and mining:	(        )
P051014	10	Agriculture, forestry, fishing and hunting:	(          )
P051015	12	Private for-profit wage and salary workers:	(            )
P051016	14	Employee of private company	(              )
P051017	14	Self-employed in own incorporated business	(              )
P051018	12	Private not-for-profit wage and salary workers	(            )
P051019	12	Local government workers	(            )
P051020	12	State government workers	(            )
P051021	12	Federal government workers	(            )
P051022	12	Self-employed workers in own not incorporated business	(            )
P051023	12	Unpaid family workers	(            )
P051024	10	Mining:	(          )
P051025	12	Private for-profit wage and salary workers:	(            )
P051026	14	Employee of private company	(              )
P051027	14	Self-employed in own incorporated business	(              )
P051028	12	Private not-for-profit wage and salary workers	(            )
P051029	12	Local government workers	(            )
P051030	12	State government workers	(            )
P051031	12	Federal government workers	(            )
P051032	12	Self-employed workers in own not incorporated business	(            )
P051033	12	Unpaid family workers	(            )
P051034	6	Female:	(      )
P051035	8	All industries except agriculture, forestry, fishing and hunting, and mining:	(        )
P051036	10	Private for-profit wage and salary workers:	(          )
P051037	12	Employee of private company	(            )
P051038	12	Self-employed in own incorporated business	(            )
P051039	10	Private not-for-profit wage and salary workers	(          )
P051040	10	Local government workers	(          )
P051041	10	State government workers	(          )
P051042	10	Federal government workers	(          )
P051043	10	Self-employed workers in own not incorporated business	(          )
P051044	10	Unpaid family workers	(          )
P051045	8	Agriculture, forestry, fishing and hunting, and mining:	(        )
P051046	10	Agriculture, forestry, fishing and hunting:	(          )
P051047	12	Private for-profit wage and salary workers:	(            )
P051048	14	Employee of private company	(              )
P051049	14	Self-employed in own incorporated business	(              )
P051050	12	Private not-for-profit wage and salary workers	(            )
P051051	12	Local government workers	(            )
P051052	12	State government workers	(            )
P051053	12	Federal government workers	(            )
P051054	12	Self-employed workers in own not incorporated business	(            )
P051055	12	Unpaid family workers	(            )
P051056	10	Mining:	(          )
P051057	12	Private for-profit wage and salary workers:	(            )
P051058	14	Employee of private company	(              )
P051059	14	Self-employed in own incorporated business	(              )
P051060	12	Private not-for-profit wage and salary workers	(            )
P051061	12	Local government workers	(            )
P051062	12	State government workers	(            )
P051063	12	Federal government workers	(            )
P051064	12	Self-employed workers in own not incorporated business	(            )
P051065	12	Unpaid family workers	(            )
P052001	0	Total:	()
P052002	6	Less than $10,000	(      )
P052003	6	$10,000 to $14,999	(      )
P052004	6	$15,000 to $19,999	(      )
P052005	6	$20,000 to $24,999	(      )
P052006	6	$25,000 to $29,999	(      )
P052007	6	$30,000 to $34,999	(      )
P052008	6	$35,000 to $39,999	(      )
P052009	6	$40,000 to $44,999	(      )
P052010	6	$45,000 to $49,999	(      )
P052011	6	$50,000 to $59,999	(      )
P052012	6	$60,000 to $74,999	(      )
P052013	6	$75,000 to $99,999	(      )
P052014	6	$100,000 to $124,999	(      )
P052015	6	$125,000 to $149,999	(      )
P052016	6	$150,000 to $199,999	(      )
P052017	6	$200,000 or more	(      )
P053001	0	Median household income in 1999	()
P054001	0	Aggregate household income in 1999:	()
P054002	6	Less than $200,000	(      )
P054003	6	$200,000 or more	(      )
P055001	0	Total:	()
P055002	6	Householder under 25 years:	(      )
P055003	8	Less than $10,000	(        )
P055004	8	$10,000 to $14,999	(        )
P055005	8	$15,000 to $19,999	(        )
P055006	8	$20,000 to $24,999	(        )
P055007	8	$25,000 to $29,999	(        )
P055008	8	$30,000 to $34,999	(        )
P055009	8	$35,000 to $39,999	(        )
P055010	8	$40,000 to $44,999	(        )
P055011	8	$45,000 to $49,999	(        )
P055012	8	$50,000 to $59,999	(        )
P055013	8	$60,000 to $74,999	(        )
P055014	8	$75,000 to $99,999	(        )
P055015	8	$100,000 to $124,999	(        )
P055016	8	$125,000 to $149,999	(        )
P055017	8	$150,000 to $199,999	(        )
P055018	8	$200,000 or more	(        )
P055019	6	Householder 25 to 34 years:	(      )
P055020	8	Less than $10,000	(        )
P055021	8	$10,000 to $14,999	(        )
P055022	8	$15,000 to $19,999	(        )
P055023	8	$20,000 to $24,999	(        )
P055024	8	$25,000 to $29,999	(        )
P055025	8	$30,000 to $34,999	(        )
P055026	8	$35,000 to $39,999	(        )
P055027	8	$40,000 to $44,999	(        )
P055028	8	$45,000 to $49,999	(        )
P055029	8	$50,000 to $59,999	(        )
P055030	8	$60,000 to $74,999	(        )
P055031	8	$75,000 to $99,999	(        )
P055032	8	$100,000 to $124,999	(        )
P055033	8	$125,000 to $149,999	(        )
P055034	8	$150,000 to $199,999	(        )
P055035	8	$200,000 or more	(        )
P055036	6	Householder 35 to 44 years:	(      )
P055037	8	Less than $10,000	(        )
P055038	8	$10,000 to $14,999	(        )
P055039	8	$15,000 to $19,999	(        )
P055040	8	$20,000 to $24,999	(        )
P055041	8	$25,000 to $29,999	(        )
P055042	8	$30,000 to $34,999	(        )
P055043	8	$35,000 to $39,999	(        )
P055044	8	$40,000 to $44,999	(        )
P055045	8	$45,000 to $49,999	(        )
P055046	8	$50,000 to $59,999	(        )
P055047	8	$60,000 to $74,999	(        )
P055048	8	$75,000 to $99,999	(        )
P055049	8	$100,000 to $124,999	(        )
P055050	8	$125,000 to $149,999	(        )
P055051	8	$150,000 to $199,999	(        )
P055052	8	$200,000 or more	(        )
P055053	6	Householder 45 to 54 years:	(      )
P055054	8	Less than $10,000	(        )
P055055	8	$10,000 to $14,999	(        )
P055056	8	$15,000 to $19,999	(        )
P055057	8	$20,000 to $24,999	(        )
P055058	8	$25,000 to $29,999	(        )
P055059	8	$30,000 to $34,999	(        )
P055060	8	$35,000 to $39,999	(        )
P055061	8	$40,000 to $44,999	(        )
P055062	8	$45,000 to $49,999	(        )
P055063	8	$50,000 to $59,999	(        )
P055064	8	$60,000 to $74,999	(        )
P055065	8	$75,000 to $99,999	(        )
P055066	8	$100,000 to $124,999	(        )
P055067	8	$125,000 to $149,999	(        )
P055068	8	$150,000 to $199,999	(        )
P055069	8	$200,000 or more	(        )
P055070	6	Householder 55 to 64 years:	(      )
P055071	8	Less than $10,000	(        )
P055072	8	$10,000 to $14,999	(        )
P055073	8	$15,000 to $19,999	(        )
P055074	8	$20,000 to $24,999	(        )
P055075	8	$25,000 to $29,999	(        )
P055076	8	$30,000 to $34,999	(        )
P055077	8	$35,000 to $39,999	(        )
P055078	8	$40,000 to $44,999	(        )
P055079	8	$45,000 to $49,999	(        )
P055080	8	$50,000 to $59,999	(        )
P055081	8	$60,000 to $74,999	(        )
P055082	8	$75,000 to $99,999	(        )
P055083	8	$100,000 to $124,999	(        )
P055084	8	$125,000 to $149,999	(        )
P055085	8	$150,000 to $199,999	(        )
P055086	8	$200,000 or more	(        )
P055087	6	Householder 65 to 74 years:	(      )
P055088	8	Less than $10,000	(        )
P055089	8	$10,000 to $14,999	(        )
P055090	8	$15,000 to $19,999	(        )
P055091	8	$20,000 to $24,999	(        )
P055092	8	$25,000 to $29,999	(        )
P055093	8	$30,000 to $34,999	(        )
P055094	8	$35,000 to $39,999	(        )
P055095	8	$40,000 to $44,999	(        )
P055096	8	$45,000 to $49,999	(        )
P055097	8	$50,000 to $59,999	(        )
P055098	8	$60,000 to $74,999	(        )
P055099	8	$75,000 to $99,999	(        )
P055100	8	$100,000 to $124,999	(        )
P055101	8	$125,000 to $149,999	(        )
P055102	8	$150,000 to $199,999	(        )
P055103	8	$200,000 or more	(        )
P055104	6	Householder 75 years and over:	(      )
P055105	8	Less than $10,000	(        )
P055106	8	$10,000 to $14,999	(        )
P055107	8	$15,000 to $19,999	(        )
P055108	8	$20,000 to $24,999	(        )
P055109	8	$25,000 to $29,999	(        )
P055110	8	$30,000 to $34,999	(        )
P055111	8	$35,000 to $39,999	(        )
P055112	8	$40,000 to $44,999	(        )
P055113	8	$45,000 to $49,999	(        )
P055114	8	$50,000 to $59,999	(        )
P055115	8	$60,000 to $74,999	(        )
P055116	8	$75,000 to $99,999	(        )
P055117	8	$100,000 to $124,999	(        )
P055118	8	$125,000 to $149,999	(        )
P055119	8	$150,000 to $199,999	(        )
P055120	8	$200,000 or more	(        )
P056001	6	Total	(      )
P056002	6	Householder under 25 years	(      )
P056003	6	Householder 25 to 34 years	(      )
P056004	6	Householder 35 to 44 years	(      )
P056005	6	Householder 45 to 54 years	(      )
P056006	6	Householder 55 to 64 years	(      )
P056007	6	Householder 65 to 74 years	(      )
P056008	6	Householder 75 years and over	(      )
P057001	0	Aggregate household income in 1999:	()
P057002	6	Householder under 25 years	(      )
P057003	6	Householder 25 to 34 years	(      )
P057004	6	Householder 35 to 44 years	(      )
P057005	6	Householder 45 to 54 years	(      )
P057006	6	Householder 55 to 64 years	(      )
P057007	6	Householder 65 to 74 years	(      )
P057008	6	Householder 75 years and over	(      )
P058001	0	Total:	()
P058002	6	With earnings	(      )
P058003	6	No earnings	(      )
P059001	0	Total:	()
P059002	6	With wage or salary income	(      )
P059003	6	No wage or salary income	(      )
P060001	0	Total:	()
P060002	6	With self-employment income	(      )
P060003	6	No self-employment income	(      )
P061001	0	Total:	()
P061002	6	With interest, dividends, or net rental income	(      )
P061003	6	No interest, dividends, or net rental income	(      )
P062001	0	Total:	()
P062002	6	With Social Security income	(      )
P062003	6	No Social Security income	(      )
P063001	0	Total:	()
P063002	6	With Supplemental Security Income (SSI)	(      )
P063003	6	No Supplemental Security Income (SSI)	(      )
P064001	0	Total:	()
P064002	6	With public assistance income	(      )
P064003	6	No public assistance income	(      )
P065001	0	Total:	()
P065002	6	With retirement income	(      )
P065003	6	No retirement income	(      )
P066001	0	Total:	()
P066002	6	With other types of income	(      )
P066003	6	No other types of income	(      )
P067001	0	Aggregate earnings in 1999	()
P068001	0	Aggregate wage or salary income in 1999	()
P069001	0	Aggregate self-employment income in 1999	()
P070001	0	Aggregate interest, dividends, or net rental income in 1999	()
P071001	0	Aggregate Social Security income in 1999	()
P072001	0	Aggregate Supplemental Security Income in 1999	()
P073001	0	Aggregate public assistance income in 1999	()
P074001	0	Aggregate retirement income in 1999	()
P075001	0	Aggregate other types of income in 1999	()
P076001	0	Total:	()
P076002	6	Less than $10,000	(      )
P076003	6	$10,000 to $14,999	(      )
P076004	6	$15,000 to $19,999	(      )
P076005	6	$20,000 to $24,999	(      )
P076006	6	$25,000 to $29,999	(      )
P076007	6	$30,000 to $34,999	(      )
P076008	6	$35,000 to $39,999	(      )
P076009	6	$40,000 to $44,999	(      )
P076010	6	$45,000 to $49,999	(      )
P076011	6	$50,000 to $59,999	(      )
P076012	6	$60,000 to $74,999	(      )
P076013	6	$75,000 to $99,999	(      )
P076014	6	$100,000 to $124,999	(      )
P076015	6	$125,000 to $149,999	(      )
P076016	6	$150,000 to $199,999	(      )
P076017	6	$200,000 or more	(      )
P077001	0	Median family income in 1999	()
P078001	0	Aggregate family income in 1999:	()
P078002	6	Less than $200,000	(      )
P078003	6	$200,000 or more	(      )
P079001	0	Total:	()
P079002	6	Less than $10,000	(      )
P079003	6	$10,000 to $14,999	(      )
P079004	6	$15,000 to $19,999	(      )
P079005	6	$20,000 to $24,999	(      )
P079006	6	$25,000 to $29,999	(      )
P079007	6	$30,000 to $34,999	(      )
P079008	6	$35,000 to $39,999	(      )
P079009	6	$40,000 to $44,999	(      )
P079010	6	$45,000 to $49,999	(      )
P079011	6	$50,000 to $59,999	(      )
P079012	6	$60,000 to $74,999	(      )
P079013	6	$75,000 to $99,999	(      )
P079014	6	$100,000 to $124,999	(      )
P079015	6	$125,000 to $149,999	(      )
P079016	6	$150,000 to $199,999	(      )
P079017	6	$200,000 or more	(      )
P080001	0	Median nonfamily household income in 1999	()
P081001	0	Aggregate nonfamily household income in 1999:	()
P081002	6	Less than $200,000	(      )
P081003	6	$200,000 or more	(      )
P082001	0	Per capita income in 1999	()
P083001	0	Aggregate Income in 1999	()
P084001	0	Total:	()
P084002	6	Male:	(      )
P084003	8	$1 to $2,499 or loss	(        )
P084004	8	$2,500 to $4,999	(        )
P084005	8	$5,000 to $7,499	(        )
P084006	8	$7,500 to $9,999	(        )
P084007	8	$10,000 to $12,499	(        )
P084008	8	$12,500 to $14,999	(        )
P084009	8	$15,000 to $17,499	(        )
P084010	8	$17,500 to $19,999	(        )
P084011	8	$20,000 to $22,499	(        )
P084012	8	$22,500 to $24,999	(        )
P084013	8	$25,000 to $29,999	(        )
P084014	8	$30,000 to $34,999	(        )
P084015	8	$35,000 to $39,999	(        )
P084016	8	$40,000 to $44,999	(        )
P084017	8	$45,000 to $49,999	(        )
P084018	8	$50,000 to $54,999	(        )
P084019	8	$55,000 to $64,999	(        )
P084020	8	$65,000 to $74,999	(        )
P084021	8	$75,000 to $99,999	(        )
P084022	8	$100,000 or more	(        )
P084023	6	Female:	(      )
P084024	8	$1 to $2,499 or loss	(        )
P084025	8	$2,500 to $4,999	(        )
P084026	8	$5,000 to $7,499	(        )
P084027	8	$7,500 to $9,999	(        )
P084028	8	$10,000 to $12,499	(        )
P084029	8	$12,500 to $14,999	(        )
P084030	8	$15,000 to $17,499	(        )
P084031	8	$17,500 to $19,999	(        )
P084032	8	$20,000 to $22,499	(        )
P084033	8	$22,500 to $24,999	(        )
P084034	8	$25,000 to $29,999	(        )
P084035	8	$30,000 to $34,999	(        )
P084036	8	$35,000 to $39,999	(        )
P084037	8	$40,000 to $44,999	(        )
P084038	8	$45,000 to $49,999	(        )
P084039	8	$50,000 to $54,999	(        )
P084040	8	$55,000 to $64,999	(        )
P084041	8	$65,000 to $74,999	(        )
P084042	8	$75,000 to $99,999	(        )
P084043	8	$100,000 or more	(        )
P085001	6	Total	(      )
P085002	6	Male	(      )
P085003	6	Female	(      )
P086001	0	Aggregate earnings in 1999:	()
P086002	6	Male	(      )
P086003	6	Female	(      )
P087001	0	Total:	()
P087002	6	Income in 1999 below poverty level:	(      )
P087003	8	Under 5 years	(        )
P087004	8	5 years	(        )
P087005	8	6 to 11 years	(        )
P087006	8	12 to 17 years	(        )
P087007	8	18 to 64 years	(        )
P087008	8	65 to 74 years	(        )
P087009	8	75 years and over	(        )
P087010	6	Income in 1999 at or above poverty level:	(      )
P087011	8	Under 5 years	(        )
P087012	8	5 years	(        )
P087013	8	6 to 11 years	(        )
P087014	8	12 to 17 years	(        )
P087015	8	18 to 64 years	(        )
P087016	8	65 to 74 years	(        )
P087017	8	75 years and over	(        )
P088001	0	Total:	()
P088002	6	Under .50	(      )
P088003	6	50 to .74	(      )
P088004	6	75 to .99	(      )
P088005	6	1.00 to 1.24	(      )
P088006	6	1.25 to 1.49	(      )
P088007	6	1.50 to 1.74	(      )
P088008	6	1.75 to 1.84	(      )
P088009	6	1.85 to 1.99	(      )
P088010	6	2.00 and over	(      )
P089001	0	Total:	()
P089002	6	Income in 1999 below poverty level:	(      )
P089003	8	Under 65 years:	(        )
P089004	10	In married-couple families	(          )
P089005	10	In other families:	(          )
P089006	12	Male householder, no wife present	(            )
P089007	12	Female householder, no husband present	(            )
P089008	10	Unrelated individuals	(          )
P089009	8	65 to 74 years:	(        )
P089010	10	In married-couple families	(          )
P089011	10	In other families:	(          )
P089012	12	Male householder, no wife present	(            )
P089013	12	Female householder, no husband present	(            )
P089014	10	Unrelated individuals	(          )
P089015	8	75 years and over:	(        )
P089016	10	In married-couple families	(          )
P089017	10	In other families:	(          )
P089018	12	Male householder, no wife present	(            )
P089019	12	Female householder, no husband present	(            )
P089020	10	Unrelated individuals	(          )
P089021	6	Income in 1999 at or above poverty level:	(      )
P089022	8	Under 65 years:	(        )
P089023	10	In married-couple families	(          )
P089024	10	In other families:	(          )
P089025	12	Male householder, no wife present	(            )
P089026	12	Female householder, no husband present	(            )
P089027	10	Unrelated individuals	(          )
P089028	8	65 to 74 years:	(        )
P089029	10	In married-couple families	(          )
P089030	10	In other families:	(          )
P089031	12	Male householder, no wife present	(            )
P089032	12	Female householder, no husband present	(            )
P089033	10	Unrelated individuals	(          )
P089034	8	75 years and over:	(        )
P089035	10	In married-couple families	(          )
P089036	10	In other families:	(          )
P089037	12	Male householder, no wife present	(            )
P089038	12	Female householder, no husband present	(            )
P089039	10	Unrelated individuals	(          )
P090001	0	Total:	()
P090002	6	Income in 1999 below poverty level:	(      )
P090003	8	Married-couple family:	(        )
P090004	10	With related children under 18 years:	(          )
P090005	12	Under 5 years only	(            )
P090006	12	Under 5 years and 5 to 17 years	(            )
P090007	12	5 to 17 years only	(            )
P090008	10	No related children under 18 years	(          )
P090009	8	Other family:	(        )
P090010	10	Male householder, no wife present:	(          )
P090011	12	With related children under 18 years:	(            )
P090012	14	Under 5 years only	(              )
P090013	14	Under 5 years and 5 to 17 years	(              )
P090014	14	5 to 17 years only	(              )
P090015	12	No related children under 18 years	(            )
P090016	10	Female householder, no husband present:	(          )
P090017	12	With related children under 18 years:	(            )
P090018	14	Under 5 years only	(              )
P090019	14	Under 5 years and 5 to 17 years	(              )
P090020	14	5 to 17 years only	(              )
P090021	12	No related children under 18 years	(            )
P090022	6	Income in 1999 at or above poverty level:	(      )
P090023	8	Married-couple family:	(        )
P090024	10	With related children under 18 years:	(          )
P090025	12	Under 5 years only	(            )
P090026	12	Under 5 years and 5 to 17 years	(            )
P090027	12	5 to 17 years only	(            )
P090028	10	No related children under 18 years	(          )
P090029	8	Other family:	(        )
P090030	10	Male householder, no wife present:	(          )
P090031	12	With related children under 18 years:	(            )
P090032	14	Under 5 years only	(              )
P090033	14	Under 5 years and 5 to 17 years	(              )
P090034	14	5 to 17 years only	(              )
P090035	12	No related children under 18 years	(            )
P090036	10	Female householder, no husband present:	(          )
P090037	12	With related children under 18 years:	(            )
P090038	14	Under 5 years only	(              )
P090039	14	Under 5 years and 5 to 17 years	(              )
P090040	14	5 to 17 years only	(              )
P090041	12	No related children under 18 years	(            )
P091001	0	Aggregate income deficit in 1999:	()
P091002	6	Married-couple family	(      )
P091003	6	Other family:	(      )
P091004	8	Male householder, no wife present	(        )
P091005	8	Female householder, no husband present	(        )
P092001	0	Total:	()
P092002	6	Income in 1999 below poverty level:	(      )
P092003	8	Family households:	(        )
P092004	10	Married-couple family:	(          )
P092005	12	Householder under 25 years	(            )
P092006	12	Householder 25 to 44 years	(            )
P092007	12	Householder 45 to 64 years	(            )
P092008	12	Householder 65 years and over	(            )
P092009	10	Other family:	(          )
P092010	12	Male householder, no wife present:	(            )
P092011	14	Householder under 25 years	(              )
P092012	14	Householder 25 to 44 years	(              )
P092013	14	Householder 45 to 64 years	(              )
P092014	14	Householder 65 years and over	(              )
P092015	12	Female householder, no husband present:	(            )
P092016	14	Householder under 25 years	(              )
P092017	14	Householder 25 to 44 years	(              )
P092018	14	Householder 45 to 64 years	(              )
P092019	14	Householder 65 years and over	(              )
P092020	8	Nonfamily households:	(        )
P092021	10	Male householder:	(          )
P092022	12	Householder under 25 years	(            )
P092023	12	Householder 25 to 44 years	(            )
P092024	12	Householder 45 to 64 years	(            )
P092025	12	Householder 65 years and over	(            )
P092026	10	Female householder:	(          )
P092027	12	Householder under 25 years	(            )
P092028	12	Householder 25 to 44 years	(            )
P092029	12	Householder 45 to 64 years	(            )
P092030	12	Householder 65 years and over	(            )
P092031	6	Income in 1999 at or above poverty level:	(      )
P092032	8	Family households:	(        )
P092033	10	Married-couple family:	(          )
P092034	12	Householder under 25 years	(            )
P092035	12	Householder 25 to 44 years	(            )
P092036	12	Householder 45 to 64 years	(            )
P092037	12	Householder 65 years and over	(            )
P092038	10	Other family:	(          )
P092039	12	Male householder, no wife present:	(            )
P092040	14	Householder under 25 years	(              )
P092041	14	Householder 25 to 44 years	(              )
P092042	14	Householder 45 to 64 years	(              )
P092043	14	Householder 65 years and over	(              )
P092044	12	Female householder, no husband present:	(            )
P092045	14	Householder under 25 years	(              )
P092046	14	Householder 25 to 44 years	(              )
P092047	14	Householder 45 to 64 years	(              )
P092048	14	Householder 65 years and over	(              )
P092049	8	Nonfamily households:	(        )
P092050	10	Male householder:	(          )
P092051	12	Householder under 25 years	(            )
P092052	12	Householder 25 to 44 years	(            )
P092053	12	Householder 45 to 64 years	(            )
P092054	12	Householder 65 years and over	(            )
P092055	10	Female householder:	(          )
P092056	12	Householder under 25 years	(            )
P092057	12	Householder 25 to 44 years	(            )
P092058	12	Householder 45 to 64 years	(            )
P092059	12	Householder 65 years and over	(            )
P093001	0	Total:	()
P093002	6	Under 1.50:	(      )
P093003	8	Family households:	(        )
P093004	10	Married-couple family	(          )
P093005	10	Other family:	(          )
P093006	12	Male householder, no wife present	(            )
P093007	12	Female householder, no husband present	(            )
P093008	8	Nonfamily households:	(        )
P093009	10	Male householder	(          )
P093010	10	Female householder	(          )
P093011	6	1.50 and over:	(      )
P093012	8	Family households:	(        )
P093013	10	Married-couple family	(          )
P093014	10	Other family:	(          )
P093015	12	Male householder, no wife present	(            )
P093016	12	Female householder, no husband present	(            )
P093017	8	Nonfamily households:	(        )
P093018	10	Male householder	(          )
P093019	10	Female householder	(          )
P094001	0	Total:	()
P094002	6	No items imputed	(      )
P094003	6	One or more items imputed	(      )
P095001	0	Total:	()
P095002	6	No items imputed	(      )
P095003	6	One or more items imputed	(      )
P096001	0	Total:	()
P096002	6	Imputed	(      )
P096003	6	Not imputed	(      )
P097001	0	Total:	()
P097002	6	Imputed	(      )
P097003	6	Not imputed	(      )
P098001	0	Total:	()
P098002	6	Imputed	(      )
P098003	6	Not imputed	(      )
P099001	0	Total:	()
P099002	6	Imputed	(      )
P099003	6	Not imputed	(      )
P100001	0	Total:	()
P100002	6	Imputed	(      )
P100003	6	Not imputed	(      )
P101001	0	Total:	()
P101002	6	Imputed	(      )
P101003	6	Not imputed	(      )
P102001	0	Total:	()
P102002	6	Living with own grandchildren under 18 years:	(      )
P102003	10	Imputed	(          )
P102004	10	Not imputed	(          )
P102005	6	Not living with own grandchildren under 18 years	(      )
P103001	0	Total:	()
P103002	6	Living with own grandchildren under 18 years:	(      )
P103003	8	Grandparent responsible for own grandchildren under 18 years:	(        )
P103004	12	Imputed	(            )
P103005	12	Not imputed	(            )
P103006	8	Grandparent not responsible for own grandchildren under 18 years	(        )
P103007	6	Not living with own grandchildren under 18 years	(      )
P104001	0	Total:	()
P104002	6	Imputed	(      )
P104003	6	Not imputed	(      )
P105001	0	Total:	()
P105002	6	Imputed	(      )
P105003	6	Not imputed	(      )
P106001	0	Total:	()
P106002	6	Imputed	(      )
P106003	6	Not imputed	(      )
P107001	0	Total:	()
P107002	6	Imputed	(      )
P107003	6	Not imputed	(      )
P108001	0	Total:	()
P108002	6	Imputed	(      )
P108003	6	Not imputed	(      )
P109001	0	Total:	()
P109002	6	Speak only English	(      )
P109003	6	Speak other languages:	(      )
P109004	10	Imputed:	(          )
P109005	12	Language status imputed	(            )
P109006	12	Language status not imputed	(            )
P109007	10	Not imputed	(          )
P110001	0	Total:	()
P110002	6	Speak only English	(      )
P110003	6	Speak other languages:	(      )
P110004	10	Imputed	(          )
P110005	10	Not imputed	(          )
P111001	0	Total:	()
P111002	6	Imputed	(      )
P111003	6	Not imputed	(      )
P112001	0	Total:	()
P112002	6	Imputed	(      )
P112003	6	Not imputed	(      )
P113001	0	Total:	()
P113002	6	Imputed	(      )
P113003	6	Not imputed	(      )
P114001	0	Total:	()
P114002	6	Imputed	(      )
P114003	6	Not imputed	(      )
P115001	0	Total:	()
P115002	6	Different house:	(      )
P115003	8	Imputed:	(        )
P115004	10	One or more but not all geographic parts imputed	(          )
